"V1" "V2" "V3" "V4" "V5"
"390" -0.780524696737466 0.473136932640979 0.408561673133902 0 0
"391" -0.733426723478578 0.199206987761365 0.0988759586878253 -0.202233838025845 0.609694051853404
"392" -0.502620290533757 0.234401862862586 0.181462300117014 0.641624619713848 -0.497813108750276
"393" -0.797094040620511 0.151731133646712 0.0322242505011556 0.583592624327269 0
"394" -0.79902882715527 0.0133740408230709 -0.128840319402709 0.31137814512186 0.497813108750276
"395" -0.147082997570131 0.0852337444530532 0.844109661273308 -0.269661383858808 -0.431118798514644
"396" -0.318041084791421 -0.0120944604117373 0.819542570563555 -0.476501382417854 0
"397" -0.403780320182932 -0.106181964376313 0.575379709908371 -0.555663220365722 0.431118798514644
"398" -0.370025231554651 -0.0508583329729747 0.765121678716146 0.165123237295994 -0.497813108750276
"399" -0.634698922163986 -0.197639828215051 0.747058081080045 0 0
"400" -0.666433768176164 -0.27188615501249 0.454819059196423 -0.165123237295994 0.497813108750276
"401" -0.493819503564963 -0.173322961150501 0.481119960235449 0.555663220365722 -0.431118798514644
"402" -0.718417914939394 -0.310650027573727 0.400398167349015 0.476501382417854 0
"403" -0.750516826177764 -0.364738669979867 0.212390008870511 0.269661383858808 0.431118798514644
"404" 0.866707779070644 0.471958044959982 0.0146182316753976 -0.0234576596091559 -0.159088890260537
"405" 0.840660094008514 0.431957281114528 -0.118021295813954 -0.169227378993019 0.253252011970862
"406" 0.637110713868877 0.300750630198474 -0.225741143861487 -0.279265478856852 0.612119861624887
"407" 0.795640502317498 0.398386782727434 -0.165151170650415 0.386435841372704 -0.177866786543783
"408" 0.770522248071597 0.349503521478788 -0.345851455423859 0.281094436786106 0.292430234568383
"409" 0.538943179704698 0.206971073898068 -0.433881122015352 0.10043400486579 0.684370810485506
"410" 0.556577219996561 0.240697897052803 -0.310049626985794 0.714735107810509 -0.159088890260537
"411" 0.493923588013682 0.173400575510974 -0.481010996851813 0.656097225231512 0.253252011970862
"412" 0.326980154794794 0.0694904822912952 -0.550409002522679 0.458927288562812 0.612119861624887
"413" 0.9104711918097 0.151344206445314 0.340312678373474 -0.0262264607395618 -0.177866786543783
"414" 0.903117307050703 0.0642433256432276 0.237807923175274 -0.195406945631748 0.292430234568383
"415" 0.653773869196899 -0.0400715023840516 0.0715827270085366 -0.312228297246476 0.684370810485506
"416" 0.851133160287473 0.0254794530819903 0.183387031327865 0.4462176740821 -0.205382874181893
"417" 0.860908555401455 -0.104145516250844 0.0345815551804537 0.34426896983049 0.358152430027466
"418" 0.554724623665959 -0.195548368957525 -0.126915588191858 0.115971199490112 0.790243343318659
"419" 0.563734685814868 -0.10721249915824 -0.0226770226643855 0.799098143484969 -0.177866786543783
"420" 0.502740476902729 -0.234312241518762 -0.181336480039266 0.75759581920396 0.292430234568383
"421" 0.307037363202067 -0.298628207987606 -0.291406974029323 0.513096306978055 0.684370810485506
"422" 0.761992602082747 -0.201225298069994 0.59415159428309 -0.0234576596091559 -0.159088890260537
"423" 0.723584966998085 -0.320684577053265 0.529916701195964 -0.169227378993019 0.253252011970862
"424" 0.532395536880981 -0.372432712831502 0.353792218746206 -0.279265478856852 0.612119861624887
"425" 0.678565375307069 -0.354255075440359 0.482786826359503 0.386435841372704 -0.177866786543783
"426" 0.635335535881835 -0.519572437354322 0.402322898559867 0.281094436786106 0.292430234568383
"427" 0.421868052694268 -0.545670784269725 0.214056874994566 0.10043400486579 0.684370810485506
"428" 0.451862043008664 -0.432485445977173 0.269483735621899 0.714735107810509 -0.159088890260537
"429" 0.376848461003253 -0.579241282656819 0.166927000158105 0.656097225231512 0.253252011970862
"430" 0.222264977806898 -0.603692860738681 0.0291243600850139 0.458927288562812 0.612119861624887
"431" 0.578746406946182 0.7642336018497 0.220624516435466 -0.0262264607395618 -0.177866786543783
"432" 0.520074519375057 0.771947040483606 0.0996039381478327 -0.195406945631748 0.292430234568383
"433" 0.322049084333381 0.572817893020334 -0.0481054349294715 -0.312228297246476 0.684370810485506
"434" 0.468090372611827 0.733183167922369 0.0451830463004244 0.4462176740821 -0.205382874181893
"435" 0.39177886567217 0.762610978964685 -0.134683066687785 0.34426896983049 0.358152430027466
"436" 0.171681835990313 0.512155345882854 -0.265119573219299 0.115971199490112 0.790243343318659
"437" 0.23200990095135 0.505676896246146 -0.142365184602394 0.799098143484969 -0.177866786543783
"438" 0.119697689227083 0.473391473321617 -0.319540465066707 0.75759581920396 0.292430234568383
"439" -0.0246874216614512 0.31426118741678 -0.411095135967331 0.513096306978055 0.684370810485506
"440" 0.600685431590933 0.447922972086808 0.628842424899557 -0.0302837083357543 -0.205382874181893
"441" 0.554173984128695 0.413240017102922 0.580150763891105 -0.239323654496779 0.358152430027466
"442" 0.304276894969419 0.226895150047293 0.318539805379834 -0.360530182927743 0.790243343318659
"443" 0.490506666986762 0.365764162988269 0.513499055704435 0.546502807856335 -0.251541621825938
"444" 0.436983858274301 0.325852931098688 0.457467377478053 0.486869846238493 0.506504023941723
"445" 0.127481831922877 0.0950614715105206 0.133457513868279 0.142035131804645 0.96784648188087
"446" 0.200308601442959 0.149367404924819 0.209698021685018 0.922719056499954 -0.205382874181893
"447" 0.0638145147809439 0.0475856173958681 0.0668058056816093 0.927861594157759 0.358152430027466
"448" -0.0960999351785541 -0.0716604171146963 -0.100604597834705 0.592472581907966 0.790243343318659
"449" 0.461671279935752 0.0115917436819076 0.868562513445383 -0.0262264607395618 -0.177866786543783
"450" 0.384887807185295 -0.0971289183495045 0.847778292131559 -0.195406945631748 0.292430234568383
"451" 0.204973957322952 -0.179823965147458 0.599832562080446 -0.312228297246476 0.684370810485506
"452" 0.332903660422065 -0.135892790910742 0.79335740028415 0.4462176740821 -0.205382874181893
"453" 0.226209633237469 -0.301785344465895 0.781639636260499 0.34426896983049 0.358152430027466
"454" 0.0364951238005516 -0.356920612950257 0.483054780764427 0.115971199490112 0.790243343318659
"455" 0.11493477394092 -0.246964961921647 0.505572812407524 0.799098143484969 -0.177866786543783
"456" -0.0154890229626783 -0.395684485511494 0.428633888917019 0.75759581920396 0.292430234568383
"457" -0.14176254867188 -0.438380670751013 0.236842861042587 0.513096306978055 0.684370810485506
"458" 0.168585267061691 0.895144582580369 0.380046901326779 -0.0234576596091559 -0.159088890260537
"459" 0.0601353972710484 0.905094213755507 0.290540377319948 -0.169227378993019 0.253252011970862
"460" -0.0610117981400754 0.723937167818862 0.139687525789894 -0.279265478856852 0.612119861624887
"461" 0.0151158055800328 0.871523715368413 0.243410502483487 0.386435841372704 -0.177866786543783
"462" -0.130750039469457 0.895834992326434 0.125914928504985 0.281094436786106 0.292430234568383
"463" -0.241581517032768 0.680108006539047 -0.0253194488814504 0.10043400486579 0.684370810485506
"464" -0.141545292012392 0.66388443467319 0.0553790426655873 0.714735107810509 -0.159088890260537
"465" -0.286601108723784 0.646537508151953 -0.0724493237179114 0.656097225231512 0.253252011970862
"466" -0.371142357214159 0.492677019911683 -0.184980332871297 0.458927288562812 0.612119861624887
"467" 0.129946495072234 0.624481139086293 0.748874351507375 -0.0262264607395618 -0.177866786543783
"468" 0.00184501950964892 0.610574796490874 0.709574307104118 -0.195406945631748 0.292430234568383
"469" -0.126750827540567 0.433065430256927 0.480144400142438 -0.312228297246476 0.684370810485506
"470" -0.0501391272535809 0.571810923929637 0.655153415256709 0.4462176740821 -0.205382874181893
"471" -0.242920056491816 0.564971150749634 0.61237501439226 0.34426896983049 0.358152430027466
"472" -0.346547663875094 0.350783101890122 0.344850795736986 0.115971199490112 0.790243343318659
"473" -0.216790010922598 0.365924433482739 0.385884650469516 0.799098143484969 -0.177866786543783
"474" -0.398531810638324 0.312019229328884 0.290429903889578 0.75759581920396 0.292430234568383
"475" -0.473487333535399 0.174508724653373 0.117154699104579 0.513096306978055 0.684370810485506
"476" 0.0638700900737947 0.221961239550393 0.959580263934471 -0.0234576596091559 -0.159088890260537
"477" -0.0569397297393807 0.152452355587714 0.938478374329865 -0.169227378993019 0.253252011970862
"478" -0.165726975127972 0.0507538247888857 0.719220888397587 -0.279265478856852 0.612119861624887
"479" -0.101959321430396 0.11888185720062 0.891348499493404 0.386435841372704 -0.177866786543783
"480" -0.265936751659219 0.0267590334933238 0.874089282488711 0.281094436786106 0.292430234568383
"481" -0.358656644043197 -0.0725338516287459 0.622618548128467 0.10043400486579 0.684370810485506
"482" -0.246260469000288 -0.00929890835678579 0.63491240527328 0.714735107810509 -0.159088890260537
"483" -0.403676235734213 -0.10610435001584 0.575488673292006 0.656097225231512 0.253252011970862
"484" -0.475857534202055 -0.180506323118293 0.394553029736395 0.458927288562812 0.612119861624887
"485" -0.906037494418664 -0.093812977251521 0.380046901326779 -0.0234576596091559 -0.159088890260537
"486" -0.884632052535459 -0.200593951567704 0.290540377319948 -0.169227378993019 0.253252011970862
"487" -0.676440429216898 -0.265020392013029 0.139687525789894 -0.279265478856852 0.612119861624887
"488" -0.839612460844444 -0.234164449954798 0.243410502483487 0.386435841372704 -0.177866786543783
"489" -0.821296692256251 -0.380903727451844 0.125914928504985 0.281094436786106 0.292430234568383
"490" -0.582915138231643 -0.425580158784164 -0.0253194488814504 0.10043400486579 0.684370810485506
"491" -0.595906935344581 -0.3250731251587 0.0553790426655873 0.714735107810509 -0.159088890260537
"492" -0.537895546540627 -0.459150657171258 -0.0724493237179114 0.656097225231512 0.253252011970862
"493" -0.366309870142814 -0.496280539920208 -0.184980332871297 0.458927288562812 0.612119861624887
"494" -0.635599952853888 -0.0536235450917599 0.748874351507375 -0.0262264607395618 -0.177866786543783
"495" -0.585723339443455 -0.172433047407017 0.709574307104118 -0.195406945631748 0.292430234568383
"496" -0.378902630241087 -0.245039253921126 0.480144400142438 -0.312228297246476 0.684370810485506
"497" -0.533739192680225 -0.211196919968254 0.655153415256709 0.4462176740821 -0.205382874181893
"498" -0.47218192136385 -0.394013690323693 0.61237501439226 0.34426896983049 0.358152430027466
"499" -0.237330656058712 -0.432224742007769 0.344850795736986 0.115971199490112 0.790243343318659
"500" -0.288863446859056 -0.312180250695314 0.385884650469516 0.799098143484969 -0.177866786543783
"501" -0.185346509295482 -0.470988614569006 0.290429903889578 0.75759581920396 0.292430234568383
"502" -0.0321661242462554 -0.50359595952468 0.117154699104579 0.513096306978055 0.684370810485506
"503" -0.2309582664429 -0.00211173636423924 0.959580263934471 -0.0234576596091559 -0.159088890260537
"504" -0.129870530559516 -0.0980688474451816 0.938478374329865 -0.169227378993019 0.253252011970862
"505" -0.00136120124113365 -0.173319151125747 0.719220888397587 -0.279265478856852 0.612119861624887
"506" -0.0848509388685007 -0.131639345832276 0.891348499493404 0.386435841372704 -0.177866786543783
"507" 0.050226843517314 -0.262517934524179 0.874089282488711 0.281094436786106 0.292430234568383
"508" 0.1718463837443 -0.323055054661642 0.622618548128467 0.10043400486579 0.684370810485506
"509" 0.0791722926311829 -0.233371884271418 0.63491240527328 0.714735107810509 -0.159088890260537
"510" 0.216865975435316 -0.356625553048736 0.575488673292006 0.656097225231512 0.253252011970862
"511" 0.308769357832949 -0.404579299032926 0.394553029736395 0.458927288562812 0.612119861624887
"512" -0.897589604428938 0.336650120704543 0.220624516435466 -0.0262264607395618 -0.177866786543783
"513" -0.888242931166958 0.278216164603218 0.0996039381478327 -0.195406945631748 0.292430234568383
"514" -0.640892281816138 0.145234411875177 -0.0481054349294715 -0.312228297246476 0.684370810485506
"515" -0.836258784403728 0.239452292041981 0.0451830463004244 0.4462176740821 -0.205382874181893
"516" -0.842691239822688 0.157916620882502 -0.134683066687785 0.34426896983049 0.358152430027466
"517" -0.539850247782215 0.0184244700024657 -0.265119573219299 0.115971199490112 0.790243343318659
"518" -0.550853098434106 0.0780934151009886 -0.142365184602394 0.799098143484969 -0.177866786543783
"519" -0.487866101018985 -0.0203394025587716 -0.319540465066707 0.75759581920396 0.292430234568383
"520" -0.294155775821306 -0.113322293728377 -0.411095135967331 0.513096306978055 0.684370810485506
"521" -0.600685431590933 0.447922972086808 0.628842424899557 -0.0302837083357543 -0.205382874181893
"522" -0.554173984128695 0.413240017102922 0.580150763891105 -0.239323654496779 0.358152430027466
"523" -0.304276894969419 0.226895150047293 0.318539805379834 -0.360530182927743 0.790243343318659
"524" -0.490506666986762 0.365764162988269 0.513499055704435 0.546502807856335 -0.251541621825938
"525" -0.436983858274301 0.325852931098688 0.457467377478053 0.486869846238493 0.506504023941723
"526" -0.127481831922877 0.0950614715105206 0.133457513868279 0.142035131804645 0.96784648188087
"527" -0.200308601442959 0.149367404924819 0.209698021685018 0.922719056499954 -0.205382874181893
"528" -0.0638145147809439 0.0475856173958681 0.0668058056816093 0.927861594157759 0.358152430027466
"529" 0.0960999351785541 -0.0716604171146963 -0.100604597834705 0.592472581907966 0.790243343318659
"530" -0.142828082452996 0.439175224827065 0.868562513445383 -0.0262264607395618 -0.177866786543783
"531" -0.0167193953933934 0.396601957530884 0.847778292131559 -0.195406945631748 0.292430234568383
"532" 0.113869240159805 0.247759515997699 0.599832562080446 -0.312228297246476 0.684370810485506
"533" 0.0352647513698364 0.357838084969646 0.79335740028415 0.4462176740821 -0.205382874181893
"534" 0.224702740913049 0.302909013616288 0.781639636260499 0.34426896983049 0.358152430027466
"535" 0.33167328799135 0.136810262930131 0.483054780764427 0.115971199490112 0.790243343318659
"536" 0.203908423541836 0.180618519223511 0.505572812407524 0.799098143484969 -0.177866786543783
"537" 0.38365743475458 0.098046390368894 0.428633888917019 0.75759581920396 0.292430234568383
"538" 0.460605746154637 -0.0107971896058549 0.236842861042587 0.513096306978055 0.684370810485506
"539" -0.699619602701538 0.696031020874614 0.0146182316753976 -0.0234576596091559 -0.159088890260537
"540" -0.653849833709617 0.682478484147423 -0.118021295813954 -0.169227378993019 0.253252011970862
"541" -0.470022537499772 0.524823606113107 -0.225741143861487 -0.279265478856852 0.612119861624887
"542" -0.608830242018601 0.648907985760329 -0.165151170650415 0.386435841372704 -0.177866786543783
"543" -0.554812339929692 0.638780489496291 -0.345851455423859 0.281094436786106 0.292430234568383
"544" -0.352132919405801 0.457492276930963 -0.433881122015352 0.10043400486579 0.684370810485506
"545" -0.389489043627455 0.464770872967435 -0.310049626985794 0.714735107810509 -0.159088890260537
"546" -0.307113327714785 0.423921778543869 -0.481010996851813 0.656097225231512 0.253252011970862
"547" -0.159891978425688 0.293563458205928 -0.550409002522679 0.458927288562812 0.612119861624887
"548" -0.404817734028046 0.829448890623368 0.340312678373474 -0.0262264607395618 -0.177866786543783
"549" -0.319238987116897 0.847251169541118 0.237807923175274 -0.195406945631748 0.292430234568383
"550" -0.148120411415245 0.638033181794002 0.0715827270085366 -0.312228297246476 0.684370810485506
"551" -0.267254840353667 0.808487296979881 0.183387031327865 0.4462176740821 -0.205382874181893
"552" -0.145806577545789 0.854839324822483 0.0345815551804537 0.34426896983049 0.358152430027466
"553" 0.0291536962678467 0.587459474940366 -0.126915588191858 0.115971199490112 0.790243343318659
"554" -0.0580812280332139 0.570892185019814 -0.0226770226643855 0.799098143484969 -0.177866786543783
"555" 0.0811378430310766 0.548695602379129 -0.181336480039266 0.75759581920396 0.292430234568383
"556" 0.198616094579587 0.379476476190448 -0.291406974029323 0.513096306978055 0.684370810485506
"557" -0.0245403747257742 0.787732261761896 0.59415159428309 -0.0234576596091559 -0.159088890260537
"558" 0.100911688266326 0.785003588269946 0.529916701195964 -0.169227378993019 0.253252011970862
"559" 0.205056690475992 0.616524847000388 0.353792218746206 -0.279265478856852 0.612119861624887
"560" 0.145931279957342 0.751433089882852 0.482786826359503 0.386435841372704 -0.177866786543783
"561" 0.316711195843872 0.757166282423956 0.402322898559867 0.281094436786106 0.292430234568383
"562" 0.402628602570142 0.560017381053486 0.214056874994566 0.10043400486579 0.684370810485506
"563" 0.285590184348309 0.556472113854717 0.269483735621899 0.714735107810509 -0.159088890260537
"564" 0.447648194261158 0.526446882666392 0.166927000158105 0.656097225231512 0.253252011970862
"565" 0.515187249550075 0.385264699093209 0.0291243600850139 0.458927288562812 0.612119861624887
"566" -0.794488784704709 -0.267812562702365 0.19617166426339 -0.269661383858808 -0.431118798514644
"567" -0.769192359124048 -0.419757221356906 0.0713682165798288 -0.476501382417854 0
"568" -0.537791462091908 -0.459228271531731 -0.0725582871015471 -0.555663220365722 0.431118798514644
"569" -0.717208212360818 -0.458521093918143 0.0169473247324205 0.165123237295994 -0.497813108750276
"570" -0.696884662276899 -0.696922703939981 -0.169264621868238 0 0
"571" -0.420799675739305 -0.679548915957658 -0.293355294787303 -0.165123237295994 0.497813108750276
"572" -0.447752278709877 -0.526369268305919 -0.166818036774469 0.555663220365722 -0.431118798514644
"573" -0.368815528976075 -0.718312788518895 -0.347776186634711 0.476501382417854 0
"574" -0.191054956097076 -0.717784977135285 -0.435547988139406 0.269661383858808 0.431118798514644
"575" -0.481634859548022 -0.250050413873315 0.600606703331553 -0.31137814512186 -0.497813108750276
"576" -0.408367406582906 -0.441599307719561 0.545569208710651 -0.583592624327269 0
"577" -0.185226322926509 -0.47107823591283 0.29030408381183 -0.641624619713848 0.497813108750276
"578" -0.344700089440973 -0.489075161834214 0.478917500523982 0.202233838025845 -0.609694051853404
"579" -0.230782218825842 -0.883072435715128 0.408561673133902 0 0
"580" 0.0183247456229115 -0.759777853311963 0.0988759586878253 -0.202233838025845 0.609694051853404
"581" -0.0812580294000493 -0.548605981035305 0.181462300117014 0.641624619713848 -0.497813108750276
"582" 0.0819920627648449 -0.807253707426615 0.0322242505011556 0.583592624327269 0
"583" 0.215150507221464 -0.76963380307482 -0.128840319402709 0.31137814512186 0.497813108750276
"584" -0.0397272627287661 -0.165287458579843 0.844109661273308 -0.269661383858808 -0.431118798514644
"585" 0.102331176649517 -0.30137142842924 0.819542570563555 -0.476501382417854 0
"586" 0.216970059884035 -0.356703167409208 0.575379709908371 -0.555663220365722 0.431118798514644
"587" 0.154315323412746 -0.340135300990477 0.765121678716146 0.165123237295994 -0.497813108750276
"588" 0.370509318458838 -0.551930311206196 0.747058081080045 0 0
"589" 0.45072386003426 -0.561163123029992 0.454819059196423 -0.165123237295994 0.497813108750276
"590" 0.307009243266066 -0.423844164183397 0.481119960235449 0.555663220365722 -0.431118798514644
"591" 0.50270800679749 -0.59992699559123 0.400398167349015 0.476501382417854 0
"592" 0.563706565878867 -0.615259873012763 0.212390008870511 0.269661383858808 0.431118798514644
"593" -0.784154451271526 0.200598798136919 -0.0093636656247317 -0.31137814512186 -0.497813108750276
"594" -0.778876725041744 0.110331003486634 -0.201488872369394 -0.583592624327269 0
"595" -0.487745914650012 -0.0204290239025955 -0.319666285144455 -0.641624619713848 0.497813108750276
"596" -0.715209407899811 0.0628551493719818 -0.268140580556064 0.202233838025845 -0.609694051853404
"597" -0.754761521975943 -0.102525104122523 -0.647937997009918 0 0
"598" -0.352184572835926 -0.207847542105767 -0.64818212239222 -0.202233838025845 0.609694051853404
"599" -0.383777621123553 -0.0979567690250701 -0.428508068839271 0.641624619713848 -0.497813108750276
"600" -0.288517255693993 -0.255323396220419 -0.714833830578889 0.583592624327269 0
"601" -0.087369084502039 -0.318984591064585 -0.738810688358994 0.31137814512186 0.497813108750276
"602" -0.426692152205818 0.318178545592401 0.446693250022826 -0.381358786301424 -0.609694051853404
"603" -0.346736505994832 0.258556705603554 0.362989701037859 -0.825324604224531 0
"604" -0.0636673171419334 0.0474758541146525 0.0666517081866697 -0.785826462353114 0.609694051853404
"605" -0.256697322612801 0.191415708829366 0.268729951364937 0.286001836506914 -0.862237597029289
"606" 0.256697322612801 -0.191415708829366 -0.268729951364937 -0.286001836506914 0.862237597029289
"607" 0.0636673171419334 -0.0474758541146525 -0.0666517081866697 0.785826462353114 -0.609694051853404
"608" 0.346736505994832 -0.258556705603554 -0.362989701037859 0.825324604224531 0
"609" 0.426692152205818 -0.318178545592401 -0.446693250022826 0.381358786301424 0.609694051853404
"610" 0.087369084502039 0.318984591064585 0.738810688358994 -0.31137814512186 -0.497813108750276
"611" 0.288517255693993 0.255323396220419 0.714833830578889 -0.583592624327269 0
"612" 0.383777621123553 0.0979567690250701 0.428508068839271 -0.641624619713848 0.497813108750276
"613" 0.352184572835926 0.207847542105767 0.64818212239222 0.202233838025845 -0.609694051853404
"614" 0.754761521975943 0.102525104122523 0.647937997009918 0 0
"615" 0.715209407899811 -0.0628551493719818 0.268140580556064 -0.202233838025845 0.609694051853404
"616" 0.487745914650012 0.0204290239025955 0.319666285144455 0.641624619713848 -0.497813108750276
"617" 0.778876725041744 -0.110331003486634 0.201488872369394 0.583592624327269 0
"618" 0.784154451271526 -0.200598798136919 0.0093636656247317 0.31137814512186 0.497813108750276
"619" -0.563706565878867 0.615259873012763 -0.212390008870511 -0.269661383858808 -0.431118798514644
"620" -0.50270800679749 0.59992699559123 -0.400398167349015 -0.476501382417854 0
"621" -0.307009243266066 0.423844164183397 -0.481119960235449 -0.555663220365722 0.431118798514644
"622" -0.45072386003426 0.561163123029992 -0.454819059196423 0.165123237295994 -0.497813108750276
"623" -0.370509318458838 0.551930311206196 -0.747058081080045 0 0
"624" -0.154315323412746 0.340135300990477 -0.765121678716146 -0.165123237295994 0.497813108750276
"625" -0.216970059884035 0.356703167409208 -0.575379709908371 0.555663220365722 -0.431118798514644
"626" -0.102331176649517 0.30137142842924 -0.819542570563555 0.476501382417854 0
"627" 0.0397272627287661 0.165287458579843 -0.844109661273308 0.269661383858808 0.431118798514644
"628" -0.215150507221464 0.76963380307482 0.128840319402709 -0.31137814512186 -0.497813108750276
"629" -0.0819920627648449 0.807253707426615 -0.0322242505011556 -0.583592624327269 0
"630" 0.0812580294000493 0.548605981035305 -0.181462300117014 -0.641624619713848 0.497813108750276
"631" -0.0183247456229115 0.759777853311963 -0.0988759586878253 0.202233838025845 -0.609694051853404
"632" 0.230782218825842 0.883072435715128 -0.408561673133902 0 0
"633" 0.344700089440973 0.489075161834214 -0.478917500523982 -0.202233838025845 0.609694051853404
"634" 0.185226322926509 0.47107823591283 -0.29030408381183 0.641624619713848 -0.497813108750276
"635" 0.408367406582906 0.441599307719561 -0.545569208710651 0.583592624327269 0
"636" 0.481634859548022 0.250050413873315 -0.600606703331553 0.31137814512186 0.497813108750276
"637" 0.191054956097076 0.717784977135285 0.435547988139406 -0.269661383858808 -0.431118798514644
"638" 0.368815528976075 0.718312788518895 0.347776186634711 -0.476501382417854 0
"639" 0.447752278709877 0.526369268305919 0.166818036774469 -0.555663220365722 0.431118798514644
"640" 0.420799675739305 0.679548915957658 0.293355294787303 0.165123237295994 -0.497813108750276
"641" 0.696884662276899 0.696922703939981 0.169264621868238 0 0
"642" 0.717208212360818 0.458521093918143 -0.0169473247324205 -0.165123237295994 0.497813108750276
"643" 0.537791462091908 0.459228271531731 0.0725582871015471 0.555663220365722 -0.431118798514644
"644" 0.769192359124048 0.419757221356906 -0.0713682165798288 0.476501382417854 0
"645" 0.794488784704709 0.267812562702365 -0.19617166426339 0.269661383858808 0.431118798514644
"646" -0.515187249550075 -0.385264699093209 -0.0291243600850139 -0.458927288562812 -0.612119861624887
"647" -0.447648194261158 -0.526446882666392 -0.166927000158105 -0.656097225231512 -0.253252011970862
"648" -0.285590184348309 -0.556472113854717 -0.269483735621899 -0.714735107810509 0.159088890260537
"649" -0.402628602570142 -0.560017381053486 -0.214056874994566 -0.10043400486579 -0.684370810485506
"650" -0.316711195843872 -0.757166282423956 -0.402322898559867 -0.281094436786106 -0.292430234568383
"651" -0.145931279957342 -0.751433089882852 -0.482786826359503 -0.386435841372704 0.177866786543783
"652" -0.205056690475992 -0.616524847000388 -0.353792218746206 0.279265478856852 -0.612119861624887
"653" -0.100911688266326 -0.785003588269946 -0.529916701195964 0.169227378993019 -0.253252011970862
"654" 0.0245403747257742 -0.787732261761896 -0.59415159428309 0.0234576596091559 0.159088890260537
"655" -0.198616094579587 -0.379476476190448 0.291406974029323 -0.513096306978055 -0.684370810485506
"656" -0.0811378430310766 -0.548695602379129 0.181336480039266 -0.75759581920396 -0.292430234568383
"657" 0.0580812280332139 -0.570892185019814 0.0226770226643855 -0.799098143484969 0.177866786543783
"658" -0.0291536962678467 -0.587459474940366 0.126915588191858 -0.115971199490112 -0.790243343318659
"659" 0.145806577545789 -0.854839324822483 -0.0345815551804537 -0.34426896983049 -0.358152430027466
"660" 0.267254840353667 -0.808487296979881 -0.183387031327865 -0.4462176740821 0.205382874181893
"661" 0.148120411415245 -0.638033181794002 -0.0715827270085366 0.312228297246476 -0.684370810485506
"662" 0.319238987116897 -0.847251169541118 -0.237807923175274 0.195406945631748 -0.292430234568383
"663" 0.404817734028046 -0.829448890623368 -0.340312678373474 0.0262264607395618 0.177866786543783
"664" 0.159891978425688 -0.293563458205928 0.550409002522679 -0.458927288562812 -0.612119861624887
"665" 0.307113327714785 -0.423921778543869 0.481010996851813 -0.656097225231512 -0.253252011970862
"666" 0.389489043627455 -0.464770872967435 0.310049626985794 -0.714735107810509 0.159088890260537
"667" 0.352132919405801 -0.457492276930963 0.433881122015352 -0.10043400486579 -0.684370810485506
"668" 0.554812339929692 -0.638780489496291 0.345851455423859 -0.281094436786106 -0.292430234568383
"669" 0.608830242018601 -0.648907985760329 0.165151170650415 -0.386435841372704 0.177866786543783
"670" 0.470022537499772 -0.524823606113107 0.225741143861487 0.279265478856852 -0.612119861624887
"671" 0.653849833709617 -0.682478484147423 0.118021295813954 0.169227378993019 -0.253252011970862
"672" 0.699619602701538 -0.696031020874614 -0.0146182316753976 0.0234576596091559 0.159088890260537
"673" -0.460605746154637 0.0107971896058549 -0.236842861042587 -0.513096306978055 -0.684370810485506
"674" -0.38365743475458 -0.098046390368894 -0.428633888917019 -0.75759581920396 -0.292430234568383
"675" -0.203908423541836 -0.180618519223511 -0.505572812407524 -0.799098143484969 0.177866786543783
"676" -0.33167328799135 -0.136810262930131 -0.483054780764427 -0.115971199490112 -0.790243343318659
"677" -0.224702740913049 -0.302909013616288 -0.781639636260499 -0.34426896983049 -0.358152430027466
"678" -0.0352647513698364 -0.357838084969646 -0.79335740028415 -0.4462176740821 0.205382874181893
"679" -0.113869240159805 -0.247759515997699 -0.599832562080446 0.312228297246476 -0.684370810485506
"680" 0.0167193953933934 -0.396601957530884 -0.847778292131559 0.195406945631748 -0.292430234568383
"681" 0.142828082452996 -0.439175224827065 -0.868562513445383 0.0262264607395618 0.177866786543783
"682" -0.0960999351785541 0.0716604171146963 0.100604597834705 -0.592472581907966 -0.790243343318659
"683" 0.0638145147809439 -0.0475856173958681 -0.0668058056816093 -0.927861594157759 -0.358152430027466
"684" 0.200308601442959 -0.149367404924819 -0.209698021685018 -0.922719056499954 0.205382874181893
"685" 0.127481831922877 -0.0950614715105206 -0.133457513868279 -0.142035131804645 -0.96784648188087
"686" 0.436983858274301 -0.325852931098688 -0.457467377478053 -0.486869846238493 -0.506504023941723
"687" 0.490506666986762 -0.365764162988269 -0.513499055704435 -0.546502807856335 0.251541621825938
"688" 0.304276894969419 -0.226895150047293 -0.318539805379834 0.360530182927743 -0.790243343318659
"689" 0.554173984128695 -0.413240017102922 -0.580150763891105 0.239323654496779 -0.358152430027466
"690" 0.600685431590933 -0.447922972086808 -0.628842424899557 0.0302837083357543 0.205382874181893
"691" 0.294155775821306 0.113322293728377 0.411095135967331 -0.513096306978055 -0.684370810485506
"692" 0.487866101018985 0.0203394025587716 0.319540465066707 -0.75759581920396 -0.292430234568383
"693" 0.550853098434106 -0.0780934151009886 0.142365184602394 -0.799098143484969 0.177866786543783
"694" 0.539850247782215 -0.0184244700024657 0.265119573219299 -0.115971199490112 -0.790243343318659
"695" 0.842691239822688 -0.157916620882502 0.134683066687785 -0.34426896983049 -0.358152430027466
"696" 0.836258784403728 -0.239452292041981 -0.0451830463004244 -0.4462176740821 0.205382874181893
